phase_name,Zn,Mg,Cu,T
LAVES_C15+LIQUID,28,59,13,850
LAVES_C15+LIQUID,27,60,13,850
LAVES_C15+LIQUID,26,61,13,850
LAVES_C15+LIQUID,25,62,13,850
LAVES_C15+LIQUID,24,63,13,850
LAVES_C15+LIQUID,23,64,13,850
LAVES_C15+LIQUID,22,65,13,850
LAVES_C15+LIQUID,21,66,13,850
LAVES_C15+LIQUID,20,67,13,850
LAVES_C15+LIQUID,19,68,13,850
LAVES_C15+LIQUID,18,69,13,850
LAVES_C15+LIQUID,17,70,13,850
LAVES_C15+LIQUID,16,71,13,850
LIQUID,15,72,13,850
LIQUID,14,73,13,850
LIQUID,13,74,13,850
LIQUID,12,75,13,850
LIQUID,11,76,13,850
LIQUID,10,77,13,850
LIQUID,9,78,13,850
LIQUID,8,79,13,850
LIQUID,7,80,13,850
LIQUID,6,81,13,850
LIQUID,5,82,13,850
LIQUID,4,83,13,850
LIQUID,3,84,13,850
LIQUID,2,85,13,850
LIQUID,1,86,13,850
LIQUID,0,87,13,850
HCP_A3+LIQUID,86,0,14,850
HCP_A3+LIQUID,85,1,14,850
HCP_A3+LIQUID,84,2,14,850
LIQUID,83,3,14,850
BCC_A2+LIQUID,82,4,14,850
BCC_A2+LIQUID,81,5,14,850
BCC_A2+LIQUID,80,6,14,850
BCC_A2+LIQUID,79,7,14,850
LIQUID,78,8,14,850
LIQUID,77,9,14,850
LIQUID,76,10,14,850
LIQUID,75,11,14,850
LIQUID,74,12,14,850
LAVES_C36+LIQUID,73,13,14,850
LAVES_C36+LIQUID,72,14,14,850
LAVES_C36+LIQUID,71,15,14,850
LAVES_C36+LIQUID,70,16,14,850
LAVES_C36+LIQUID,69,17,14,850
LAVES_C36+LIQUID,68,18,14,850
LAVES_C36+LIQUID,67,19,14,850
LAVES_C36+LIQUID,66,20,14,850
LAVES_C36+LIQUID,65,21,14,850
LAVES_C36+LIQUID,64,22,14,850
LAVES_C36+LIQUID,63,23,14,850
LAVES_C36+LIQUID,62,24,14,850
LAVES_C36+LIQUID,61,25,14,850
LAVES_C36+LIQUID,60,26,14,850
LAVES_C36+LIQUID,59,27,14,850
LAVES_C36+LIQUID,58,28,14,850
LAVES_C36+LIQUID,57,29,14,850
LAVES_C36+LIQUID,56,30,14,850
LAVES_C36+LIQUID,55,31,14,850
LAVES_C36+LIQUID,54,32,14,850
LAVES_C36+LIQUID,53,33,14,850
LAVES_C36+LIQUID,52,34,14,850
LAVES_C36+LIQUID,51,35,14,850
LAVES_C36+LIQUID,50,36,14,850
LAVES_C36+LIQUID,49,37,14,850
LAVES_C36+LIQUID,48,38,14,850
LAVES_C15+LAVES_C36+LIQUID,47,39,14,850
LAVES_C15+LAVES_C36+LIQUID,46,40,14,850
LAVES_C15+LAVES_C36+LIQUID,45,41,14,850
LAVES_C15+LAVES_C36+LIQUID,44,42,14,850
LAVES_C15+LAVES_C36+LIQUID,43,43,14,850
LAVES_C15+LIQUID,42,44,14,850
LAVES_C15+LIQUID,41,45,14,850
LAVES_C15+LIQUID,40,46,14,850
LAVES_C15+LIQUID,39,47,14,850
LAVES_C15+LIQUID,38,48,14,850
LAVES_C15+LIQUID,37,49,14,850
LAVES_C15+LIQUID,36,50,14,850
LAVES_C15+LIQUID,35,51,14,850
LAVES_C15+LIQUID,34,52,14,850
LAVES_C15+LIQUID,33,53,14,850
LAVES_C15+LIQUID,32,54,14,850
LAVES_C15+LIQUID,31,55,14,850
LAVES_C15+LIQUID,30,56,14,850
LAVES_C15+LIQUID,29,57,14,850
LAVES_C15+LIQUID,28,58,14,850
LAVES_C15+LIQUID,27,59,14,850
LAVES_C15+LIQUID,26,60,14,850
LAVES_C15+LIQUID,25,61,14,850
LAVES_C15+LIQUID,24,62,14,850
LAVES_C15+LIQUID,23,63,14,850
LAVES_C15+LIQUID,22,64,14,850
LAVES_C15+LIQUID,21,65,14,850
LAVES_C15+LIQUID,20,66,14,850
LAVES_C15+LIQUID,19,67,14,850
LAVES_C15+LIQUID,18,68,14,850
LAVES_C15+LIQUID,17,69,14,850
LAVES_C15+LIQUID,16,70,14,850
LAVES_C15+LIQUID,15,71,14,850
LIQUID,14,72,14,850
LIQUID,13,73,14,850
LIQUID,12,74,14,850
LIQUID,11,75,14,850
LIQUID,10,76,14,850
LIQUID,9,77,14,850
LIQUID,8,78,14,850
LIQUID,7,79,14,850
LIQUID,6,80,14,850
LIQUID,5,81,14,850
LIQUID,4,82,14,850
LIQUID,3,83,14,850
LIQUID,2,84,14,850
LIQUID,1,85,14,850
LIQUID,0,86,14,850
HCP_A3+LIQUID,85,0,15,850
HCP_A3+LIQUID,84,1,15,850
HCP_A3+LIQUID,83,2,15,850
BCC_A2+LIQUID,82,3,15,850
BCC_A2+LIQUID,81,4,15,850
BCC_A2+LIQUID,80,5,15,850
BCC_A2+LIQUID,79,6,15,850
BCC_A2+LIQUID,78,7,15,850
LIQUID,77,8,15,850
LIQUID,76,9,15,850
LIQUID,75,10,15,850
LIQUID,74,11,15,850
LAVES_C36+LIQUID,73,12,15,850
LAVES_C36+LIQUID,72,13,15,850
LAVES_C36+LIQUID,71,14,15,850
LAVES_C36+LIQUID,70,15,15,850
LAVES_C36+LIQUID,69,16,15,850
LAVES_C36+LIQUID,68,17,15,850
LAVES_C36+LIQUID,67,18,15,850
LAVES_C36+LIQUID,66,19,15,850
LAVES_C36+LIQUID,65,20,15,850
LAVES_C36+LIQUID,64,21,15,850
LAVES_C36+LIQUID,63,22,15,850
LAVES_C36+LIQUID,62,23,15,850
LAVES_C36+LIQUID,61,24,15,850
LAVES_C36+LIQUID,60,25,15,850
LAVES_C36+LIQUID,59,26,15,850
LAVES_C36+LIQUID,58,27,15,850
LAVES_C36+LIQUID,57,28,15,850
LAVES_C36+LIQUID,56,29,15,850
LAVES_C36+LIQUID,55,30,15,850
LAVES_C36+LIQUID,54,31,15,850
LAVES_C36+LIQUID,53,32,15,850
LAVES_C36+LIQUID,52,33,15,850
LAVES_C36+LIQUID,51,34,15,850
LAVES_C36+LIQUID,50,35,15,850
LAVES_C36+LIQUID,49,36,15,850
LAVES_C36+LIQUID,48,37,15,850
LAVES_C36+LIQUID,47,38,15,850
LAVES_C15+LAVES_C36+LIQUID,46,39,15,850
LAVES_C15+LAVES_C36+LIQUID,45,40,15,850
LAVES_C15+LAVES_C36+LIQUID,44,41,15,850
LAVES_C15+LAVES_C36+LIQUID,43,42,15,850
LAVES_C15+LIQUID,42,43,15,850
LAVES_C15+LIQUID,41,44,15,850
LAVES_C15+LIQUID,40,45,15,850
LAVES_C15+LIQUID,39,46,15,850
LAVES_C15+LIQUID,38,47,15,850
LAVES_C15+LIQUID,37,48,15,850
LAVES_C15+LIQUID,36,49,15,850
LAVES_C15+LIQUID,35,50,15,850
LAVES_C15+LIQUID,34,51,15,850
LAVES_C15+LIQUID,33,52,15,850
LAVES_C15+LIQUID,32,53,15,850
LAVES_C15+LIQUID,31,54,15,850
LAVES_C15+LIQUID,30,55,15,850
LAVES_C15+LIQUID,29,56,15,850
LAVES_C15+LIQUID,28,57,15,850
LAVES_C15+LIQUID,27,58,15,850
LAVES_C15+LIQUID,26,59,15,850
LAVES_C15+LIQUID,25,60,15,850
LAVES_C15+LIQUID,24,61,15,850
LAVES_C15+LIQUID,23,62,15,850
LAVES_C15+LIQUID,22,63,15,850
LAVES_C15+LIQUID,21,64,15,850
LAVES_C15+LIQUID,20,65,15,850
LAVES_C15+LIQUID,19,66,15,850
LAVES_C15+LIQUID,18,67,15,850
LAVES_C15+LIQUID,17,68,15,850
LAVES_C15+LIQUID,16,69,15,850
LAVES_C15+LIQUID,15,70,15,850
LAVES_C15+LIQUID,14,71,15,850
LIQUID,13,72,15,850
LIQUID,12,73,15,850
LIQUID,11,74,15,850
LIQUID,10,75,15,850
LIQUID,9,76,15,850
LIQUID,8,77,15,850
LIQUID,7,78,15,850
LIQUID,6,79,15,850
LIQUID,5,80,15,850
LIQUID,4,81,15,850
LIQUID,3,82,15,850
LIQUID,2,83,15,850
LIQUID,1,84,15,850
LIQUID,0,85,15,850
HCP_A3+LIQUID,84,0,16,850
HCP_A3+LIQUID,83,1,16,850
BCC_A2+LIQUID,82,2,16,850
BCC_A2+LIQUID,81,3,16,850
BCC_A2+LIQUID,80,4,16,850
BCC_A2+LIQUID,79,5,16,850
BCC_A2+LIQUID,78,6,16,850
BCC_A2+LIQUID,77,7,16,850
LIQUID,76,8,16,850
LIQUID,75,9,16,850
LIQUID,74,10,16,850
LIQUID,73,11,16,850
LAVES_C36+LIQUID,72,12,16,850
LAVES_C36+LIQUID,71,13,16,850
LAVES_C36+LIQUID,70,14,16,850
LAVES_C36+LIQUID,69,15,16,850
LAVES_C36+LIQUID,68,16,16,850
LAVES_C36+LIQUID,67,17,16,850
LAVES_C36+LIQUID,66,18,16,850
LAVES_C36+LIQUID,65,19,16,850
LAVES_C36+LIQUID,64,20,16,850
LAVES_C36+LIQUID,63,21,16,850
LAVES_C36+LIQUID,62,22,16,850
LAVES_C36+LIQUID,61,23,16,850
LAVES_C36+LIQUID,60,24,16,850
LAVES_C36+LIQUID,59,25,16,850
LAVES_C36+LIQUID,58,26,16,850
LAVES_C36+LIQUID,57,27,16,850
LAVES_C36+LIQUID,56,28,16,850
LAVES_C36+LIQUID,55,29,16,850
LAVES_C36+LIQUID,54,30,16,850
LAVES_C36+LIQUID,53,31,16,850
LAVES_C36+LIQUID,52,32,16,850
LAVES_C36+LIQUID,51,33,16,850
LAVES_C36+LIQUID,50,34,16,850
LAVES_C36+LIQUID,49,35,16,850
LAVES_C36+LIQUID,48,36,16,850
LAVES_C36+LIQUID,47,37,16,850
LAVES_C15+LAVES_C36+LIQUID,46,38,16,850
LAVES_C15+LAVES_C36+LIQUID,45,39,16,850
LAVES_C15+LAVES_C36+LIQUID,44,40,16,850
LAVES_C15+LAVES_C36+LIQUID,43,41,16,850
LAVES_C15+LAVES_C36+LIQUID,42,42,16,850
LAVES_C15+LIQUID,41,43,16,850
LAVES_C15+LIQUID,40,44,16,850
LAVES_C15+LIQUID,39,45,16,850
LAVES_C15+LIQUID,38,46,16,850
LAVES_C15+LIQUID,37,47,16,850
LAVES_C15+LIQUID,36,48,16,850
LAVES_C15+LIQUID,35,49,16,850
LAVES_C15+LIQUID,34,50,16,850
LAVES_C15+LIQUID,33,51,16,850
LAVES_C15+LIQUID,32,52,16,850
LAVES_C15+LIQUID,31,53,16,850
LAVES_C15+LIQUID,30,54,16,850
LAVES_C15+LIQUID,29,55,16,850
LAVES_C15+LIQUID,28,56,16,850
LAVES_C15+LIQUID,27,57,16,850
LAVES_C15+LIQUID,26,58,16,850
LAVES_C15+LIQUID,25,59,16,850
LAVES_C15+LIQUID,24,60,16,850
LAVES_C15+LIQUID,23,61,16,850
LAVES_C15+LIQUID,22,62,16,850
LAVES_C15+LIQUID,21,63,16,850
LAVES_C15+LIQUID,20,64,16,850
LAVES_C15+LIQUID,19,65,16,850
LAVES_C15+LIQUID,18,66,16,850
LAVES_C15+LIQUID,17,67,16,850
LAVES_C15+LIQUID,16,68,16,850
LAVES_C15+LIQUID,15,69,16,850
LAVES_C15+LIQUID,14,70,16,850
LAVES_C15+LIQUID,13,71,16,850
LIQUID,12,72,16,850
LIQUID,11,73,16,850
LIQUID,10,74,16,850
LIQUID,9,75,16,850
LIQUID,8,76,16,850
LIQUID,7,77,16,850
LIQUID,6,78,16,850
LIQUID,5,79,16,850
LIQUID,4,80,16,850
LIQUID,3,81,16,850
LIQUID,2,82,16,850
LIQUID,1,83,16,850
LIQUID,0,84,16,850
HCP_A3+LIQUID,83,0,17,850
BCC_A2+LIQUID,82,1,17,850
BCC_A2+LIQUID,81,2,17,850
BCC_A2+LIQUID,80,3,17,850
BCC_A2+LIQUID,79,4,17,850
BCC_A2+LIQUID,78,5,17,850
BCC_A2+LIQUID,77,6,17,850
BCC_A2+LIQUID,76,7,17,850
BCC_A2+LIQUID,75,8,17,850
LIQUID,74,9,17,850
LIQUID,73,10,17,850
LAVES_C36+LIQUID,72,11,17,850
LAVES_C36+LIQUID,71,12,17,850
LAVES_C36+LIQUID,70,13,17,850
LAVES_C36+LIQUID,69,14,17,850
LAVES_C36+LIQUID,68,15,17,850
LAVES_C36+LIQUID,67,16,17,850
LAVES_C36+LIQUID,66,17,17,850
LAVES_C36+LIQUID,65,18,17,850
LAVES_C36+LIQUID,64,19,17,850
LAVES_C36+LIQUID,63,20,17,850
GAMMA_D83+LAVES_C15+LIQUID,62,21,17,850
LAVES_C36+LIQUID,61,22,17,850
LAVES_C36+LIQUID,60,23,17,850
LAVES_C36+LIQUID,59,24,17,850
LAVES_C36+LIQUID,58,25,17,850
LAVES_C36+LIQUID,57,26,17,850
LAVES_C36+LIQUID,56,27,17,850
LAVES_C36+LIQUID,55,28,17,850
LAVES_C36+LIQUID,54,29,17,850
LAVES_C36+LIQUID,53,30,17,850
LAVES_C36+LIQUID,52,31,17,850
LAVES_C36+LIQUID,51,32,17,850
LAVES_C36+LIQUID,50,33,17,850
LAVES_C36+LIQUID,49,34,17,850
LAVES_C36+LIQUID,48,35,17,850
LAVES_C15+LAVES_C36+LIQUID,47,36,17,850
LAVES_C36+LIQUID,46,37,17,850
LAVES_C15+LAVES_C36+LIQUID,45,38,17,850
LAVES_C15+LAVES_C36+LIQUID,44,39,17,850
LAVES_C15+LAVES_C36+LIQUID,43,40,17,850
LAVES_C15+LIQUID,42,41,17,850
LAVES_C15+LIQUID,41,42,17,850
LAVES_C15+LIQUID,40,43,17,850
LAVES_C15+LIQUID,39,44,17,850
LAVES_C15+LIQUID,38,45,17,850
LAVES_C15+LIQUID,37,46,17,850
LAVES_C15+LIQUID,36,47,17,850
LAVES_C15+LIQUID,35,48,17,850
LAVES_C15+LIQUID,34,49,17,850
LAVES_C15+LIQUID,33,50,17,850
LAVES_C15+LIQUID,32,51,17,850
LAVES_C15+LIQUID,31,52,17,850
LAVES_C15+LIQUID,30,53,17,850
LAVES_C15+LIQUID,29,54,17,850
LAVES_C15+LIQUID,28,55,17,850
LAVES_C15+LIQUID,27,56,17,850
LAVES_C15+LIQUID,26,57,17,850
LAVES_C15+LIQUID,25,58,17,850
LAVES_C15+LIQUID,24,59,17,850
LAVES_C15+LIQUID,23,60,17,850
LAVES_C15+LIQUID,22,61,17,850
LAVES_C15+LIQUID,21,62,17,850
LAVES_C15+LIQUID,20,63,17,850
LAVES_C15+LIQUID,19,64,17,850
LAVES_C15+LIQUID,18,65,17,850
LAVES_C15+LIQUID,17,66,17,850
LAVES_C15+LIQUID,16,67,17,850
LAVES_C15+LIQUID,15,68,17,850
LAVES_C15+LIQUID,14,69,17,850
LAVES_C15+LIQUID,13,70,17,850
LIQUID,12,71,17,850
LIQUID,11,72,17,850
LIQUID,10,73,17,850
LIQUID,9,74,17,850
LIQUID,8,75,17,850
LIQUID,7,76,17,850
LIQUID,6,77,17,850
LIQUID,5,78,17,850
LIQUID,4,79,17,850
LIQUID,3,80,17,850
LIQUID,2,81,17,850
LIQUID,1,82,17,850
LIQUID,0,83,17,850
HCP_A3,82,0,18,850
HCP_A3,81,1,18,850
BCC_A2+LIQUID,80,2,18,850
BCC_A2+LIQUID,79,3,18,850
BCC_A2+LIQUID,78,4,18,850
BCC_A2+LIQUID,77,5,18,850
BCC_A2+LIQUID,76,6,18,850
BCC_A2+LIQUID,75,7,18,850
BCC_A2+LIQUID,74,8,18,850
BCC_A2+LIQUID,73,9,18,850
GAMMA_D83+LIQUID,72,10,18,850
GAMMA_D83+LIQUID,71,11,18,850
GAMMA_D83+LIQUID,70,12,18,850
LAVES_C36+LIQUID,69,13,18,850
LAVES_C36+LIQUID,68,14,18,850
GAMMA_D83+LAVES_C15+LIQUID,67,15,18,850
GAMMA_D83+LAVES_C15+LIQUID,66,16,18,850
GAMMA_D83+LAVES_C15+LIQUID,65,17,18,850
GAMMA_D83+LAVES_C15+LIQUID,64,18,18,850
GAMMA_D83+LAVES_C15+LIQUID,63,19,18,850
GAMMA_D83+LAVES_C15+LIQUID,62,20,18,850
GAMMA_D83+LAVES_C15+LIQUID,61,21,18,850
GAMMA_D83+LAVES_C15+LIQUID,60,22,18,850
GAMMA_D83+LAVES_C15+LIQUID,59,23,18,850
LAVES_C36+LIQUID,58,24,18,850
LAVES_C36+LIQUID,57,25,18,850
LAVES_C15+LIQUID,56,26,18,850
LAVES_C36+LIQUID,55,27,18,850
LAVES_C36+LIQUID,54,28,18,850
LAVES_C36+LIQUID,53,29,18,850
LAVES_C36+LIQUID,52,30,18,850
LAVES_C15+LAVES_C36+LIQUID,51,31,18,850
LAVES_C15+LAVES_C36+LIQUID,50,32,18,850
LAVES_C15+LAVES_C36+LIQUID,49,33,18,850
LAVES_C15+LAVES_C36+LIQUID,48,34,18,850
LAVES_C15+LAVES_C36+LIQUID,47,35,18,850
LAVES_C15+LAVES_C36+LIQUID,46,36,18,850
LAVES_C15+LAVES_C36+LIQUID,45,37,18,850
LAVES_C15+LIQUID,44,38,18,850
LAVES_C15+LIQUID,43,39,18,850
LAVES_C15+LIQUID,42,40,18,850
LAVES_C15+LIQUID,41,41,18,850
LAVES_C15+LIQUID,40,42,18,850
LAVES_C15+LIQUID,39,43,18,850
LAVES_C15+LIQUID,38,44,18,850
LAVES_C15+LIQUID,37,45,18,850
LAVES_C15+LIQUID,36,46,18,850
LAVES_C15+LIQUID,35,47,18,850
LAVES_C15+LIQUID,34,48,18,850
LAVES_C15+LIQUID,33,49,18,850
LAVES_C15+LIQUID,32,50,18,850
LAVES_C15+LIQUID,31,51,18,850
LAVES_C15+LIQUID,30,52,18,850
LAVES_C15+LIQUID,29,53,18,850
LAVES_C15+LIQUID,28,54,18,850
LAVES_C15+LIQUID,27,55,18,850
LAVES_C15+LIQUID,26,56,18,850
LAVES_C15+LIQUID,25,57,18,850
LAVES_C15+LIQUID,24,58,18,850
LAVES_C15+LIQUID,23,59,18,850
LAVES_C15+LIQUID,22,60,18,850
LAVES_C15+LIQUID,21,61,18,850
LAVES_C15+LIQUID,20,62,18,850
LAVES_C15+LIQUID,19,63,18,850
LAVES_C15+LIQUID,18,64,18,850
LAVES_C15+LIQUID,17,65,18,850
LAVES_C15+LIQUID,16,66,18,850
LAVES_C15+LIQUID,15,67,18,850
LAVES_C15+LIQUID,14,68,18,850
LAVES_C15+LIQUID,13,69,18,850
LIQUID,12,70,18,850
LIQUID,11,71,18,850
LIQUID,10,72,18,850
LIQUID,9,73,18,850
LIQUID,8,74,18,850
LIQUID,7,75,18,850
LIQUID,6,76,18,850
LIQUID,5,77,18,850
LIQUID,4,78,18,850
LIQUID,3,79,18,850
LIQUID,2,80,18,850
LIQUID,1,81,18,850
LIQUID,0,82,18,850
HCP_A3,81,0,19,850
HCP_A3,80,1,19,850
HCP_A3,79,2,19,850
BCC_A2+LIQUID,78,3,19,850
BCC_A2+LIQUID,77,4,19,850
BCC_A2+LIQUID,76,5,19,850
BCC_A2+LIQUID,75,6,19,850
BCC_A2+LIQUID,74,7,19,850
GAMMA_D83+LIQUID,73,8,19,850
GAMMA_D83+LIQUID,72,9,19,850
GAMMA_D83+LIQUID,71,10,19,850
GAMMA_D83+LIQUID,70,11,19,850
GAMMA_D83+LIQUID,69,12,19,850
LAVES_C36+LIQUID,68,13,19,850
GAMMA_D83+LAVES_C15+LIQUID,67,14,19,850
GAMMA_D83+LAVES_C15+LIQUID,66,15,19,850
GAMMA_D83+LAVES_C15+LIQUID,65,16,19,850
GAMMA_D83+LAVES_C15+LIQUID,64,17,19,850
GAMMA_D83+LAVES_C15+LIQUID,63,18,19,850
GAMMA_D83+LAVES_C15+LIQUID,62,19,19,850
GAMMA_D83+LAVES_C15+LIQUID,61,20,19,850
GAMMA_D83+LAVES_C15+LIQUID,60,21,19,850
GAMMA_D83+LAVES_C15+LIQUID,59,22,19,850
GAMMA_D83+LAVES_C15+LIQUID,58,23,19,850
LAVES_C15+LIQUID,57,24,19,850
LAVES_C15+LIQUID,56,25,19,850
LAVES_C15+LIQUID,55,26,19,850
LAVES_C15+LIQUID,54,27,19,850
LAVES_C36+LIQUID,53,28,19,850
LAVES_C15+LAVES_C36+LIQUID,52,29,19,850
LAVES_C15+LAVES_C36+LIQUID,51,30,19,850
LAVES_C15+LAVES_C36+LIQUID,50,31,19,850
LAVES_C15+LAVES_C36+LIQUID,49,32,19,850
LAVES_C15+LAVES_C36+LIQUID,48,33,19,850
LAVES_C15+LAVES_C36+LIQUID,47,34,19,850
LAVES_C15+LAVES_C36+LIQUID,46,35,19,850
LAVES_C15+LAVES_C36+LIQUID,45,36,19,850
LAVES_C15+LAVES_C36+LIQUID,44,37,19,850
LAVES_C15+LIQUID,43,38,19,850
LAVES_C15+LIQUID,42,39,19,850
LAVES_C15+LIQUID,41,40,19,850
LAVES_C15+LIQUID,40,41,19,850
LAVES_C15+LIQUID,39,42,19,850
LAVES_C15+LIQUID,38,43,19,850
LAVES_C15+LIQUID,37,44,19,850
LAVES_C15+LIQUID,36,45,19,850
LAVES_C15+LIQUID,35,46,19,850
LAVES_C15+LIQUID,34,47,19,850
LAVES_C15+LIQUID,33,48,19,850
LAVES_C15+LIQUID,32,49,19,850
LAVES_C15+LIQUID,31,50,19,850
LAVES_C15+LIQUID,30,51,19,850
LAVES_C15+LIQUID,29,52,19,850
LAVES_C15+LIQUID,28,53,19,850
LAVES_C15+LIQUID,27,54,19,850
LAVES_C15+LIQUID,26,55,19,850
LAVES_C15+LIQUID,25,56,19,850
LAVES_C15+LIQUID,24,57,19,850
LAVES_C15+LIQUID,23,58,19,850
LAVES_C15+LIQUID,22,59,19,850
LAVES_C15+LIQUID,21,60,19,850
LAVES_C15+LIQUID,20,61,19,850
LAVES_C15+LIQUID,19,62,19,850
LAVES_C15+LIQUID,18,63,19,850
LAVES_C15+LIQUID,17,64,19,850
LAVES_C15+LIQUID,16,65,19,850
LAVES_C15+LIQUID,15,66,19,850
LAVES_C15+LIQUID,14,67,19,850
LAVES_C15+LIQUID,13,68,19,850
LIQUID,12,69,19,850
LIQUID,11,70,19,850
LIQUID,10,71,19,850
LIQUID,9,72,19,850
LIQUID,8,73,19,850
LIQUID,7,74,19,850
LIQUID,6,75,19,850
LIQUID,5,76,19,850
LIQUID,4,77,19,850
LIQUID,3,78,19,850
LIQUID,2,79,19,850
LIQUID,1,80,19,850
LIQUID,0,81,19,850
HCP_A3,80,0,20,850
HCP_A3,79,1,20,850
BCC_A2+LIQUID,78,2,20,850
BCC_A2+LIQUID,77,3,20,850
BCC_A2+LIQUID,76,4,20,850
BCC_A2+LIQUID,75,5,20,850
BCC_A2+LIQUID,74,6,20,850
GAMMA_D83+LIQUID,73,7,20,850
GAMMA_D83+LIQUID,72,8,20,850
GAMMA_D83+LIQUID,71,9,20,850
GAMMA_D83+LIQUID,70,10,20,850
GAMMA_D83+LIQUID,69,11,20,850
GAMMA_D83+LIQUID,68,12,20,850
GAMMA_D83+LAVES_C15+LIQUID,67,13,20,850
GAMMA_D83+LAVES_C15+LIQUID,66,14,20,850
GAMMA_D83+LAVES_C15+LIQUID,65,15,20,850
GAMMA_D83+LAVES_C15+LIQUID,64,16,20,850
GAMMA_D83+LAVES_C15+LIQUID,63,17,20,850
GAMMA_D83+LAVES_C15+LIQUID,62,18,20,850
GAMMA_D83+LAVES_C15+LIQUID,61,19,20,850
GAMMA_D83+LAVES_C15+LIQUID,60,20,20,850
GAMMA_D83+LAVES_C15+LIQUID,59,21,20,850
GAMMA_D83+LAVES_C15+LIQUID,58,22,20,850
GAMMA_D83+LAVES_C15+LIQUID,57,23,20,850
LAVES_C15+LIQUID,56,24,20,850
LAVES_C15+LIQUID,55,25,20,850
LAVES_C15+LIQUID,54,26,20,850
LAVES_C15+LIQUID,53,27,20,850
LAVES_C15+LAVES_C36+LIQUID,52,28,20,850
LAVES_C15+LAVES_C36+LIQUID,51,29,20,850
LAVES_C15+LAVES_C36+LIQUID,50,30,20,850
LAVES_C15+LAVES_C36+LIQUID,49,31,20,850
LAVES_C15+LAVES_C36+LIQUID,48,32,20,850
LAVES_C15+LAVES_C36+LIQUID,47,33,20,850
LAVES_C15+LAVES_C36+LIQUID,46,34,20,850
LAVES_C15+LAVES_C36+LIQUID,45,35,20,850
LAVES_C15+LAVES_C36+LIQUID,44,36,20,850
LAVES_C15+LIQUID,43,37,20,850
LAVES_C15+LIQUID,42,38,20,850
LAVES_C15+LIQUID,41,39,20,850
LAVES_C15+LIQUID,40,40,20,850
LAVES_C15+LIQUID,39,41,20,850
LAVES_C15+LIQUID,38,42,20,850
LAVES_C15+LIQUID,37,43,20,850
LAVES_C15+LIQUID,36,44,20,850
LAVES_C15+LIQUID,35,45,20,850
LAVES_C15+LIQUID,34,46,20,850
LAVES_C15+LIQUID,33,47,20,850
LAVES_C15+LIQUID,32,48,20,850
LAVES_C15+LIQUID,31,49,20,850
LAVES_C15+LIQUID,30,50,20,850
LAVES_C15+LIQUID,29,51,20,850
LAVES_C15+LIQUID,28,52,20,850
LAVES_C15+LIQUID,27,53,20,850
LAVES_C15+LIQUID,26,54,20,850
LAVES_C15+LIQUID,25,55,20,850
LAVES_C15+LIQUID,24,56,20,850
LAVES_C15+LIQUID,23,57,20,850
LAVES_C15+LIQUID,22,58,20,850
LAVES_C15+LIQUID,21,59,20,850
LAVES_C15+LIQUID,20,60,20,850
LAVES_C15+LIQUID,19,61,20,850
LAVES_C15+LIQUID,18,62,20,850
LAVES_C15+LIQUID,17,63,20,850
LAVES_C15+LIQUID,16,64,20,850
LAVES_C15+LIQUID,15,65,20,850
LAVES_C15+LIQUID,14,66,20,850
LAVES_C15+LIQUID,13,67,20,850
LAVES_C15+LIQUID,12,68,20,850
LIQUID,11,69,20,850
LIQUID,10,70,20,850
LIQUID,9,71,20,850
LIQUID,8,72,20,850
LIQUID,7,73,20,850
LIQUID,6,74,20,850
LIQUID,5,75,20,850
LIQUID,4,76,20,850
LIQUID,3,77,20,850
LIQUID,2,78,20,850
LIQUID,1,79,20,850
LIQUID,0,80,20,850
HCP_A3,79,0,21,850
HCP_A3,78,1,21,850
BCC_A2+LIQUID,77,2,21,850
BCC_A2+LIQUID,76,3,21,850
BCC_A2+LIQUID,75,4,21,850
BCC_A2+LIQUID,74,5,21,850
BCC_A2+LIQUID,73,6,21,850
GAMMA_D83+LIQUID,72,7,21,850
GAMMA_D83+LIQUID,71,8,21,850
GAMMA_D83+LIQUID,70,9,21,850
GAMMA_D83+LIQUID,69,10,21,850
GAMMA_D83+LIQUID,68,11,21,850
GAMMA_D83+LIQUID,67,12,21,850
GAMMA_D83+LAVES_C15+LIQUID,66,13,21,850
GAMMA_D83+LAVES_C15+LIQUID,65,14,21,850
GAMMA_D83+LAVES_C15+LIQUID,64,15,21,850
GAMMA_D83+LAVES_C15+LIQUID,63,16,21,850
GAMMA_D83+LAVES_C15+LIQUID,62,17,21,850
GAMMA_D83+LAVES_C15+LIQUID,61,18,21,850
GAMMA_D83+LAVES_C15+LIQUID,60,19,21,850
GAMMA_D83+LAVES_C15+LIQUID,59,20,21,850
GAMMA_D83+LAVES_C15+LIQUID,58,21,21,850
GAMMA_D83+LAVES_C15+LIQUID,57,22,21,850
LAVES_C15+LIQUID,56,23,21,850
LAVES_C15+LIQUID,55,24,21,850
LAVES_C15+LIQUID,54,25,21,850
LAVES_C15+LIQUID,53,26,21,850
GAMMA_D83+LAVES_C15,52,27,21,850
LAVES_C15+LAVES_C36+LIQUID,51,28,21,850
LAVES_C15+LAVES_C36+LIQUID,50,29,21,850
LAVES_C15+LAVES_C36+LIQUID,49,30,21,850
LAVES_C15+LAVES_C36+LIQUID,48,31,21,850
LAVES_C15+LAVES_C36+LIQUID,47,32,21,850
